order_id,customer_id,order_purchase_timestamp
64be1ceac437f2eed73e5b001d190e97,4f670eca00f599d947c8bae734bb785e,13-08-2018 15.48
9e12d0b2e230c41566ece579e1e88bbe,bc427c5ef4bbafe2a17c72da491147ae,13-08-2018 15.47
cb6ecdef708b4c17e5c71daeecc74ae6,153075720e8aca000c4524ca6ae5184d,13-08-2018 15.44
bca42f7a909e7ef1946eee14699f6e87,8ddf912b23b9bcb9b594c466da876a89,13-08-2018 15.43
61059985a6fc0ad64e95d9944caacdad,89bca1b7e71b59a7d206d9d1da65c1f6,13-08-2018 15.43
8d36b9d7a238d9d50b8be72fe69ff6eb,6131b79a5a5915748c153d54102c6b32,13-08-2018 15.41
4587a031fbf9d49139d63f2bcc156693,263bafe23041a566c1809dbced4377c1,13-08-2018 15.39
5c38655d217f80fb8ad2c39a7c0a816b,c390e7a5039a39f6f61077081d2cdfe8,13-08-2018 15.36
9bdc00acb04f677adc8329b932122fd6,7a679d5d672af90243ba392f23eaec66,13-08-2018 15.34
10251da35626072605d693e816f297ca,91226d2e0845a09fdd86f955c3f32c88,13-08-2018 15.27
d7f1fc795c94efd3a00141a5f8a2c9d7,bc6c83de95492ac49d824578ca50b941,13-08-2018 15.24
421cb85104521fab3df800fa355c6402,6587ff580350faef8335feef410fee51,13-08-2018 15.20
6eace5a496456d346454761a9fc00dd2,ba5642b730704dc0f74b7cf715b41ed5,13-08-2018 15.17
f734baf9f30fe59cde7ccb211dbb4278,bc494abb149186263f1818263b2214b4,13-08-2018 15.16
1f940fc941da73865323a8c30e2871f0,5af24a9ac18ec436b4958257b776349b,13-08-2018 15.13
210ce7edbc6ef043f7af38724f3c2b5d,065e274ca8c7214e70710b6765578a05,13-08-2018 15.07
7add33917d7c650ee21969733394b5dd,5ffd2bc89ca698961b5ea85d21c80396,13-08-2018 15.05
62b66f90376b7b00fb2586ad81320f82,689412c892b973d0ff49f5f9b14c3aa8,13-08-2018 15.01
ba4784ebeeb6afef6125ba505dcc4f76,00aa3aa0438ac8a9e8a9378171ccd055,13-08-2018 14.59
e82ad91cbeae230bec5af4afbb1ef6e3,78322edce10f273a39ad5d6e1dcc5c47,13-08-2018 14.51
4d14cee530bddf889464f788f5cde498,8c0b305bd4a7d01a811b4ab3f1f72cd7,13-08-2018 14.44
bcdab55f44bb436dc1b014c0cd004cf8,e8efbd6f49cf9ead02dcb759c6c07e6b,13-08-2018 14.44
fd89a255572d435093d5e644dee61960,be5b244d74a2b683446b7610084c2baa,13-08-2018 14.43
9d4ff04268ad793e7cac36f6224d44dc,bbbb6bbcabbb1712d83b6d996869b412,13-08-2018 14.36
5fa643060454c5e14a75113a3800b787,55b570c71025b39fde0bf79e585f1db8,13-08-2018 14.35
edddb585a5c894ef488568334c567e2e,80b86a02fc5a84c2fe32d9884a5f02f1,13-08-2018 14.34
2c35215a3c576f6e51d0012fb4a8cb3b,0cc16ad1d769d46165a88a693f53107e,13-08-2018 14.33
ffc0249fed109d5d056d7c79b7fa7dd9,fe259b2c6d1b0081cf8d8c83e83437c8,13-08-2018 14.32
0b9bb234d95f41600497d59b42087c39,0e708437e125673358d0d0143b692131,13-08-2018 14.31
a58d3e59d65840491ea8914d54ba4693,c71404c91b71b88e6cf39286092af14e,13-08-2018 14.28
f6ad54b5be9c3a496973acd1b1c8b714,6f67142db4b6ec414dd624724b738f3f,13-08-2018 14.18
55a90b35362150673d3546509274be53,16b5a0c654239c91496f748d0ced75b1,13-08-2018 14.18
4582ccfc1e48008cde73b10eb9a6e9e2,f26d2c526fca70a48befbe5cd3a68231,13-08-2018 14.16
96baca12064c33aaee05b2a4be3f3f2c,8b9918302ae3090aa6f372883638268f,13-08-2018 14.16
fba0c44b4dd8bed3fa5f07fe8fa0da19,8cbdd6bf53357613715883305516dd11,13-08-2018 14.16
48805bfedbbbfe75dabe602c05eae895,bbce69db62fbcc00884caa50b906a809,13-08-2018 14.15
997e6bea52d4cfdae5cbbf67c2ded47b,a846b4c71577e96d467393b192b4e3d0,13-08-2018 14.13
5dabb1e690a8366ee254e5ed03022359,5e0cc56654515ef0d944ea6d58a52f37,13-08-2018 14.12
cb2957ca3cf764ff3a56c6f07e724f72,cdc02c907bf0d822d18c0d4e84625c71,13-08-2018 14.08
3fde74c28a3d5d618c00f26d51baafa0,f2c743697f9b2ff2902df23a16582d80,13-08-2018 14.07
98dd966a1e38eb56010bc5d422f3d3ce,e6524d179f40e399f0b96daff7c66e34,13-08-2018 14.03
006df90050498994d670b40da4651d22,5c94f28f54aa13e14aaf67039511f318,13-08-2018 13.59
86f347377bc9dbff8cd89feb1b946499,2078e01e3e9582c536bd73814594fe85,13-08-2018 13.56
4708b6cbf7e34b7dbf3f7b75d6bfbd00,ee84ec15c366e3ff069dfc73b8046069,13-08-2018 13.54
0ef649628b81b1b6562026090e37b98b,2aefebc9e1901ae29a4030c7486cf5d9,13-08-2018 13.52
fd6ddc28c261b6bd4f68c9205d40e9e0,7859881299efaa8a5fe772a7c1d7b215,13-08-2018 13.48
3d7e1993e42f9030f3ef7129e930bb56,609c02856cbf8ed9584ff5745310612e,13-08-2018 13.46
3c9165fe4078dc576322edf3612985b7,33b1fcc0d244ba808384b9b3df985450,13-08-2018 13.43
2bb4f4b23284b2f435007ab797c29edc,bfecf4e7164c2af64001ea4bed8eea1e,13-08-2018 13.42
ef14069256aa13ccc53f945fd0aa70ff,16c9cbb7083e73d565e74dcd7278d349,13-08-2018 13.40
c680034cfb1945850fadf876ace52483,e4f69c779388ab0c6824d957a29755fa,13-08-2018 13.36
8258f7e8bc8122521bed9d5c4c91a1c6,95539321a91156c4393281cee799ef41,13-08-2018 13.36
6f6c5cbdcafc5ad54df95e75d0ce07fc,873fd3c8bfbe62572aea596a361c0849,13-08-2018 13.35
87f532dad65980681431fe6307b47fb3,a3df28f0215cc96363ccc1273d27f880,13-08-2018 13.35
7bcacfd812c9d8194d414b83d7e28153,f58c599c3632821a4a9fbbea187fabde,13-08-2018 13.33
88cc318193d85451e28059b4b52b7477,a4630be1b30135bc9a0f6059f1f7a0c8,13-08-2018 13.33
6b3c0956c89312e2c54f8d1366ecea9a,a97ffd7dc1f722793d4ab4db1eb815f5,13-08-2018 13.31
d33001bff4242b0f9abf0eae4692fe54,3547ef8e58a470a7e294cc1f8f90e3db,13-08-2018 13.24
0ee78b4d78116d8d91f47dc4b290f526,e8db2406f6cc8880487fe3d1162b7cce,13-08-2018 13.19
3188b88d4562d627bf472b5a3655237c,f91d5b6a4afce55008c258f1b62d8af9,13-08-2018 13.17
9270e213f22a5c0c65322feea6979af1,0d254ca5e31c93f075a64202bb785bd9,13-08-2018 13.16
e6994fc60ac218b01bd168895ef8399e,b1188b43f4b64ee28a2aaeb1ee35e9ad,13-08-2018 13.15
cb59450fc63a9e7303fb29fbd71748a0,30a92a7d3358014c9dfda6b5ec841b44,13-08-2018 13.14
4d59391202a2a67c2e2fea6f349a67f5,7030ef488b9f80599046408a5de28cca,13-08-2018 13.14
b53daded44cdc3c3f3e1962c34ebdbf2,30577af64fd5fc68789a2f1d14b848de,13-08-2018 13.11
701ed63cdee1bf7a8aeb7f690acb04a2,05f0ba650e96816117cc49d9194cf3f5,13-08-2018 13.11
4efe746bf89c1976abde13a381aa452c,b7696f3033663a871d0663c2398861db,13-08-2018 13.08
b04e44e92fbc14e258bb48695b8ee7ca,da37288857c2c86080d762ef3640b6f6,13-08-2018 13.07
5a42abf0eee65d3a1e361aa49561a521,59e70f1a3f114665e9d5e636b52c2607,13-08-2018 13.03
dd38e535112fb5094b53b1997c4eda52,806f601fd9936f4d97179a15b3b4c3ad,13-08-2018 13.01
106b5dd21daaf566b13f54cecc9ad32f,7fc8ef1dd2d7ac610fde57ee0cd595c6,13-08-2018 12.59
4b8e7900278770ffef6b0da3d58dff9a,61c764d372cce2bd1346153a1ddef9d7,13-08-2018 12.56
4114c50e035cecc014d1340671e07f88,7c39e1d850847549a7364245d341f35f,13-08-2018 12.55
587065077b677088697c8e99e2c8e273,da9d48cb8449edad3619186b3dd0c180,13-08-2018 12.55
3ddd23cf50cc3d0d89bb2cecfa137d93,8c0993c9db15910b863ce755731f3b6f,13-08-2018 12.54
b89d9a223208fad0bb7f6e161b4d43c9,9a2abd31e22fe634141b8aad28fbe154,13-08-2018 12.43
893d10bf292ce2aca52ba56c1d741764,09380077c3400002387e5d72cde34164,13-08-2018 12.43
656e9f797d20f04e930e72b845c05437,46d7b804edb0be231995da55b71e311a,13-08-2018 12.39
0cd778893772d400d2ad0a7d2feda5b8,1bab05433ef18b837f0fad9e3c0fc2a4,13-08-2018 12.37
c9e55382f594e06306eb0f4c3b3d0418,988980a4b52e5e81702adb584933912c,13-08-2018 12.36
a3c299fda1b92fa41de80b43ecc70ddd,ab72b4d341557427246cd29f153d583b,13-08-2018 12.33
fe9fc8eb3ad784aaf13c6788561efe59,fde883b2a152ae5c4a15e020f7d6d8b9,13-08-2018 12.31
35cd360339571c02b1d4974ac1807d9c,1dc263ed63c9e97d12f3541f9c1e69dc,13-08-2018 12.30
e06507fb1e1f48c1cc59d40e02b82f16,2f834024c6443d594fe3dcca76b4275e,13-08-2018 12.29
880ef31ce18ff13a46bdd8d07e2ed86a,a18e4a6af6ed2d86ea103da9e4ca0c6e,13-08-2018 12.28
4e6bffb5dac92c9750467794c5964bff,a85e7b33b7181e57fecc2cebda90a5d0,13-08-2018 12.23
1b18059100e6796d8551306a1876fc09,0c7ba0b11923d9c8bad61bfdcd6b3b2b,13-08-2018 12.22
9f54e902758b31d39a8dd691868a9f48,ac6f5fe1ba2cbe43820cf92b12fa598e,13-08-2018 12.20
1a1e19dbf8fabee87a30637487e4ddb7,f777c63e2d9f75c61f37b77360d2eef2,13-08-2018 12.19
0896eccb8187d6b1738ce4a3a1add1b3,50b848cc87798c6c8261280fbe780227,13-08-2018 12.16
674eb13687ba86abeaee12ece9ce0309,2dbffe025a0f463a039b8e98f85e7806,13-08-2018 12.13
88ab6b0ede7f19c65b5b71771b88254f,1e34da36bb68dd1d93a0f40afae7210a,13-08-2018 12.12
800d19e2eed430cbd8e9bcb12087794b,f222c3229196dc3b016502cbd1ad6cfc,13-08-2018 12.11
8ad90551f6c31bd81ee660c78c7250ca,caffbdf4d70c0457c26b7f2c62c1fa8a,13-08-2018 12.05
3b2639c14a48df0a716ce3bb0c9c6735,81d88de363d7b38da09c6600a7993d7f,13-08-2018 12.04
6c7e8d67d9bf60c5baf05bb0193b4908,5c124fabda6174c6a2f7ad04a5080981,13-08-2018 12.02
fa8fe325f86ee264db13706bd82eed79,d3a44fd152f8d7bf1fc08b3bd710f15d,13-08-2018 11.55
db33c2c3cc0b7e95e31b9ea491ece2a9,2366c641ff953db5f1f6b3d7ec2f8765,13-08-2018 11.51
ca274ea678d57fbf2dbfbb1b72a236d5,37dfb124f9e0d398a39c89db854e963d,13-08-2018 11.44
cb344f22b72163e62e6ded63d2e2606e,bff88438740222ebb8b541d836faa509,13-08-2018 11.43
7c5a2d5d250c97dae083141ed6981171,8fe5afc484d461215ac5a438f734d373,13-08-2018 11.39
99907bf137138e8a41986fc842736a37,4a16f473b9165083cdf52e74fbeff27e,13-08-2018 11.35
ac179dbb60a22d59a51a123174c4a837,0c4e94327d4955e913fd4fe94f0217ae,13-08-2018 11.33
e27b496ee62de9d46e3f1ed56c2c49c3,fd4333e53f43e1531b94d8d3f020c27f,13-08-2018 11.29
0bcb4fff8fdbd415067a30c6694deb7a,f937e630bfeeb7660855a336440d9bcf,13-08-2018 11.24
a061df95ad7f5cdb3f6f15062486f4af,c567dd8049f21660628b9ec23ed09e28,13-08-2018 11.22
00f251b943aba645652c7138e4716fee,3d54e262ab34438486bd0eb8bf022c2f,13-08-2018 11.18
30e1842e97acf7abf6d5f3d36ecedd7c,3d457252f3e67466b6e8b1951b29ddac,13-08-2018 11.17
1f1dc5a03fa943b0cb5674b3326185b2,556b07c9a05ab49aa2b4f74608c71324,13-08-2018 11.15
e1042f4c3705d9c1f9ec8d96a1771a58,8fd0a5a6ca889a468942b0afb824d268,13-08-2018 11.14
ff0c21ce499842601e2ad5f73dbfb9ec,ef2cb8c0097ad334d5ee2bc8201e7d61,13-08-2018 11.08
70c0f518419924f19c9878c5b40a185b,5ecd472e3a1c6054487909a22523cece,13-08-2018 11.04
89b4bfa9a1ad1b38674571113d47d4b2,3da0182bf2c012534b9d85923f0c38b1,13-08-2018 11.02
ad18be9bebe6d2b6b02b38f8da9e08d3,a0b3e86a78c7bee0145b32c4ba44d500,13-08-2018 11.02
940e9dfa68e117c7227f0f20cb1bd2af,de9bdaac8c69af8c5b5be278f8b69b93,13-08-2018 10.58
8f723b9103b44257ac35a1e9b9e49fbf,301c043a32bc18bf8180bfa2e254180b,13-08-2018 10.55
bb5247b3ad417db4b026c3d57e458a46,d71491ab8f43d315aa8efa10a1dde339,13-08-2018 10.48
93360105ca495a4a0a6f794ceb678ffa,3ce34bb8e367bf73269332c55df37764,13-08-2018 10.47
9ca192d3fd38d4aff0c137f84cf7e121,10b0bfb19ed6f0aa3d895cc1db350e3a,13-08-2018 10.46
aea6f638ec66f7a8db1a9216ddaaff2b,6093fdd0645070ffa0c013381b6cf31b,13-08-2018 10.45
999ecbda5d7b314b856c71e7bb73d8ee,aaf8739dd1632d44d51e010a52695f05,13-08-2018 10.40
ba018a9729b7d844420ab92e6e38d508,69307f2e8ecde3f2d32fc9ae6b03d426,13-08-2018 10.39
18f15d3fbb7850283b527597c8f58704,5c0207e0f15556dca4a404a60936ec64,13-08-2018 10.39
156e0e7f977e10a4bb2c7c38fb56251b,ec27c0d300b09425d4ea35261ccb8b56,13-08-2018 10.37
7712b67443279dfd94a4e64f55b624d4,9c039979984059520e88d6eeb991b977,13-08-2018 10.31
cffd5f25c5b79f9d24b419fdcf74befb,e7338cc8d627d7b7bd90a1ce591b8065,13-08-2018 10.27
bb931b0509f3198e76b0e87ef16db694,e352109d03e19b783b09b739a370a5f3,13-08-2018 10.27
912013de8efa1e912b59b103a537071f,f9be960abd2531a9b400e714b95ff1f9,13-08-2018 10.22
2f5521a15f1ab0eb646209fa271d9de4,8253eb6666e74b699841a5ad240bfcda,13-08-2018 10.19
be72c04d946d396d2383f4fd49a4f19f,8014a34d9ec8a6f03af220e2bbdc522d,13-08-2018 10.16
81633234173b1cd685789057d87021c9,0afd3fc9533b6a435dab3f0c2f591b8f,13-08-2018 10.12
923d5b9c9859803b77bebedfbb23e6cb,5c5e827a07f0417ee449071f0a3a7052,13-08-2018 10.05
e2ee2dc610b2fdbed7d47963883bf17e,057cea2321147e9bb2b7b5af93e66172,13-08-2018 10.04
2cb80b6bb30641c14665e1bb8a910872,69dfabaf85cc92de6ad47cc49070642c,13-08-2018 9.39
1a5800523e4a42619420e13b49c522b6,ec9ca22307897a31bb0635c4811cf672,13-08-2018 9.38
4d9f7ee0798052190a19d19bb0f31a40,46b8d6f92df858df6185ee301ede80ef,13-08-2018 9.36
a7c7a7efd0001000ffec268b29c694da,5df8304243068e4ec4a00352ad8aa688,13-08-2018 9.28
4034b68eda61d53e7c3b417c10e8b252,e4338d62c76f8fe7406c55071f50e440,13-08-2018 9.27
305daa1af560f81a4225d0d70f636a51,43568d7a2f91f95ef838f00b48f678d5,13-08-2018 9.24
c306eca42d32507b970739b5b6a5a33a,24b0e2bd287e47d54d193e7bbb51103f,13-08-2018 9.14
92758826a22a6b5a7f78b076a3c7f164,e0d04bfddd887072500d8f6bec005f79,13-08-2018 9.07
62d4317f23a821e49febfee95a41b0d5,82c951b43c5a213d1255c0aac6bfbf02,13-08-2018 9.04
b2bbb2cca536bb4984557119c0eb3d8a,dc02544cb74d152616c32d1e5b099f8b,13-08-2018 8.56
c66e755acf913956ae3838e2c73e962b,5badee45df2987d35d692a6d851edb4a,13-08-2018 8.56
55f4f83d7685e3e84fe9ee9fdc7c953c,8f056c120647ff44d360ba69b0619898,13-08-2018 8.53
29dad235dca65da6ae29389dea7b96c9,ac0785092c99b1d86f57d71661053989,13-08-2018 8.53
98a9159e1817e774888c9252f23283e6,96ff2fb4e02f1ad659f61b82516fb087,13-08-2018 8.50
a6d412851f5ec3967d9664d3654be93f,b104f8e5aae38a58aec1bc28bb05ff15,13-08-2018 8.34
c704edad3eab2ddaaabdf3fc283d9b67,53df7fa71da6b6d159166381b1995d75,13-08-2018 8.33
d2b4c76c2ccfe2f70c1488434a362f56,c3cb9c415a6e5d99f82ade12a9bad4ef,13-08-2018 8.33
cb82f50adcd9978f835fe94951603fad,8dac7b837322f0519cab6ee542842cd7,13-08-2018 8.08
4d495c697709fcab0a85b3c5247f89e0,a18738ac1b8e5cca29e1ec2fca8afe26,13-08-2018 7.44
b14970227d9071f5930ab1774bc471dd,f571c1233e373065899833efd71ad0ad,13-08-2018 7.44
cfda3e5bd8b79ab7fc0bbd0c485d6414,387456acd703ad6ba4deefd1eb8a65ac,13-08-2018 7.14
020a1591ace758e4c97d7843e1a03a88,3c59cb3e5e8348b4f5303307f6c6048a,13-08-2018 6.52
32fb0d2fce3a6ea27205e44ec665e91d,bede1cbee8f403af59778ab6cbac2a21,13-08-2018 6.49
569cb3533c4e55e00e6194974c746ec0,ac2c4761c922473d929ad0e8753b3863,13-08-2018 4.42
7b35b8f7e47a6895e3fc370d47dde02d,4b51f4df3d8074552adba0bfb73954f1,13-08-2018 3.25
e406f3cf4b3e23077d22eb4346d6471c,421e69b9c8a123f396f26466112eafeb,13-08-2018 3.00
aa55fe8ca349feb37768777a5908d285,9b568b326f5f6d7f727f20ed3641b421,13-08-2018 2.51
dd24afdeaec4b19f1252b69021aa4ab8,b9bd73f728d683f7c204786409f411ca,13-08-2018 1.18
1aa7e7505275a3ce08be4b00f1d7a16d,b72e9c313a07ab5d332768583ba38a3b,13-08-2018 0.54
30a75160cb7835cf044e45a5ad7abf0a,ff761bcce41a296b30dd9f9cba4c9761,13-08-2018 0.32
d2b401a47dcec4ec39bc080b7154cd39,78ce1d88d4e725232f330abfa2dda705,13-08-2018 0.26
88b27cca63e8b8a0a52eabd8e17cd52c,2d6601e2bc30cae548760f2e68eabfb8,13-08-2018 0.24
b12634fbd8b98d3805320cca29dbdc9f,c06a227883de6f65aece7cea8c17f190,13-08-2018 0.14
5e80bc266978655e4e9e1ef166f52885,7cb59c6d5ff4c1738e140a6a8b9a214a,13-08-2018 0.11
672240472a9a48838f902ff436aab4bd,e9dd877c0c235b753643d392b9a124e1,13-08-2018 0.05
36534fe142509f207606ad15c006b7dd,cbccfa131f9417b13c43c21429910022,13-08-2018 0.00
73c1b352d22c76a80877525319449412,ccd5f93d7fbea14090e5178994049583,12-08-2018 23.58
bb11bd84ba7a993e4e1bb28321f8e573,f2c1deb58ec5364f5d4b8b0c8f78bc88,12-08-2018 23.46
54c1bb9fd5410f38a13229f44d9b7e67,24e944da91a76314aa9037020d9b3964,12-08-2018 23.44
8fe825d77766b84755ebf0c58017e4ea,865f156230a67d5d9654373482f92695,12-08-2018 23.34
573b067a37070f89ee054b516f889171,2ae5618c6b6cdb298dccef0e69bc7850,12-08-2018 23.31
5d28e7e8ae4794ffa06b352990f78234,e0883b000f22acea52d0256b5a866968,12-08-2018 23.29
4a987097277f21bd90f8d6e50af76593,b29693f7db88126b2b3dc47b54ab7d7f,12-08-2018 23.25
291036f4304c5fb0dc3965044f4a4605,73fed2db5e8ab1b25ba0efebbe3d628d,12-08-2018 23.15
39cdf001e42cd975d9ea5e05990f2b61,3aa4ba9d60460d2f4ac8391346e8aab6,12-08-2018 23.12
67e2b633b65efc08fed5fb68e325761b,bbeef4c749841c05d99c16fbc63a89ea,12-08-2018 23.05
755a4d6ab201a238e51bc1d1ab18365a,4ff06273ad2be01eeb93e0a2e4babc09,12-08-2018 22.59
575bfb61f87cbd5b35f76ca953e1edff,f6a37d2205361441f0b53092bb4dae6c,12-08-2018 22.59
c44ed29052c8a491969a295bd20583a8,84016d3dcdcb41e1a831dc093b1a81c4,12-08-2018 22.59
a080255684c6772ec5153e1b847c9240,7dab36b82e07d989f8baffeded52c492,12-08-2018 22.57
5f8e8bff26bd07b73a3ecf086de33d4a,6233e1c1b76b3f0e1527afdd8db0c7a1,12-08-2018 22.56
6164d50a564536f9c8081d0358573bad,ff83b1b9ffb0f2f60273867bb26f671e,12-08-2018 22.52
e4cb234bf724fa255f0ecd4d95f72a9f,b1190421767ae467d7e6e9c7659a12ee,12-08-2018 22.48
afba2edab5bba30a0bfcb7fd9ba3d017,14bfea91b8c15d200b1eaf45add92e3f,12-08-2018 22.43
c3209eebfba86d30279573e94ae46a2b,4ab9f81601aed5ce7c8003eb315f6b9b,12-08-2018 22.43
807c258c31674da775e91946b8c5bf7d,ed29bcc5a5d83815eee31ebe14b54d37,12-08-2018 22.33
53de6ea93af62b738a4db248255fd504,c2e3e1fe1f1aed8b4166ef1f6fcc5115,12-08-2018 22.30
d7bfdc36e6fc0edc0abd8752151da345,696701728a4e18b1373bce09400fa4b5,12-08-2018 22.27
3a2b0d4a2b00020fddcc9d625553a114,7315871a8b3be15baceafef3b6183c0e,12-08-2018 22.26
e6670c9089973cc68e5b90b7d1f4fec4,bdbf22817eb36add4815586f4957adb1,12-08-2018 22.21
b511f786475cb429361d4d269c1bbef9,1da2620e2c9b0badca933d988c22e79a,12-08-2018 21.58
d441cd7f8afccef29e5a0c8e3021d0de,54a4c64c93287805c37daacbcaaf43d2,12-08-2018 21.53
9a9cac4ec55eecd7cbb85d77af0f07cf,c0220048be27a3faa01fab2bc5d5354f,12-08-2018 21.51
723fdebe8280ea74fca298382c4d7ac7,bb7a94644a9bd3b4116876c4a6380e1b,12-08-2018 21.51
1723f84b8a70b486955d59dad4bed0f2,91b356b143fb995d46c231bdcaace267,12-08-2018 21.51
238316b0b618fa83761d76afebbf6e46,10aab4c4b2ab24797517dde37deae450,12-08-2018 21.33
71c22e96648b3b4f4c78e6e4de6bdc0a,34187558ea2cd0d9f69474373a707779,12-08-2018 21.31
45ea696753b4d93fb0cffe87c816a064,9285b668f2790b3dd021861390bbc676,12-08-2018 21.19
911caddee9193485ecfacba64e139beb,a33988fde632872a5c5458823b9c2d01,12-08-2018 21.16
96a056333b6517f334ac928d91dc7e15,59fb48431c37f2c42e245df4cdace347,12-08-2018 21.12
63ae84a9387b93ffa05dde71794f61f9,cb2931ea3f789f27dae36f4f94e6c86b,12-08-2018 21.11
1d46325dfd950feac6d805fe8a5bb44c,17c0058d0378dbfb60de56d8ff83a4d0,12-08-2018 21.07
ad01e26d29b4818ba6299d1356a130b7,c2a6b573f9d894a18a37d09b680910b3,12-08-2018 21.06
d51e56e6a1d66d3b91bf2334a386cd69,4e9f7c472ba693814a2f590db355c0c6,12-08-2018 21.03
f2d6c25c24dec1cb1f8eeba2203634b5,57244724368844b9ccf59f216d2bb822,12-08-2018 20.58
ba772856bdab971f8c7eae9e03cf8706,c4c4d26a00f19c91e319f41dd10170e9,12-08-2018 20.58
2d856083b0b7c9f8a7bd4f59986eafec,f95fb411cd509902774af543e8d0caf1,12-08-2018 20.53
087b9476284aab4d762f05d8c0181aab,05ae07724e12ebb587685c8acdb8260c,12-08-2018 20.52
25461ae3c4bf9bf6e41a3a163f763c8f,e377314dfa6e23684f1fae454fe8d8d0,12-08-2018 20.52
5e7a884a951fb8fa7f6596c513bd8fa3,51c563aea32ed3354549f2b6e7f37664,12-08-2018 20.48
84869e6e6b633fa602128f93f70e2c12,3c3bc627f354b5eaecaa3ee60f387981,12-08-2018 20.44
3b0353c6b736cdf2d363f3ab39356b55,fa52c1392ff747ce86471fb9f1e16c31,12-08-2018 20.43
b3ccbde27ee2833da8d2683e29d73307,ee2fb723a75833c55fa34e4389a88d07,12-08-2018 20.39
db039e7843c76cf2857fb12ee96e2e9f,d2fe2102c4560f79710d7bb7f61d555c,12-08-2018 20.35
9724ff037a78e9215939269a8f52ef19,8a5d92601125597c036996e143bce494,12-08-2018 20.35
d61e579dc82353a7160f9fc870376460,243ec46b2d1ede1c56821491f256d7c7,12-08-2018 20.30
fafff116dd16dce96698db22844e3146,cf72101ceed03445f4484b48896b4b35,12-08-2018 20.28
bbab0f55c714a04cc7a5c065c65f1089,df68b16176a400cda1dda3bfa1022760,12-08-2018 20.27
b9fb62bee137cab9842bf7427c640778,70de6d423133ff1c0026cd0ffe0b1428,12-08-2018 20.25
ec3b583694db9a04ad2928a8f0546207,660673ec54a8b7fe75dcaea60f3f3e0d,12-08-2018 20.18
aee0d5464f3b889a06716a820b1a60e3,b3ade267c69f240d19dfa6a302d0803a,12-08-2018 20.14
128e2bcc764e1cf5e4952af2267acef2,dcce0deb2cfd275ada38c06da3c2a01a,12-08-2018 20.13
611a2fcea0dd6ddfd383514c75a6834b,63866ff0f24fe466c2a6a2c19e76793b,12-08-2018 20.12
db29e664063fa3557cde395e02920f42,45c0488bbf01d069aa286319b66e22e7,12-08-2018 20.10
9c984f2c226fb999a439fcc64c73caa2,160cc5a8d976cb41c7c1d059a01c8cd8,12-08-2018 20.09
c506776ed3d58a361a80072d7f97aaa5,2177e258ac5a20cb7353b00cf46cf86e,12-08-2018 20.01
90ee67e34c9289cc136a3677fc118253,c238318d6dfa22f8c5f753d7f7b45f33,12-08-2018 19.59
d83d299f99cc0cc92038c685c73f60d6,36ff5b9abf34399f011005832bfd57a3,12-08-2018 19.59
55bde651a2c412e983a9ace2f3e05c5d,0238124998cd8eddd5b3ea04d4c1e658,12-08-2018 19.57
c8ee25817be1ba8d4baa1d441aff6d48,9c770082c3231d8cc46aa872c037b9d2,12-08-2018 19.56
35acd7d0da0be873dde0470893f3d5c2,8c40d1a7ac21ddf12b0f2c82c6857769,12-08-2018 19.50
6cdb86865449a92089579ea715e1c1d1,996ebd04fae62e927c850d835a95b693,12-08-2018 19.42
6a30d0e1fc7dd7c00dc07bcba79c589f,b15640bf0c52f6451ef41c280895d0f1,12-08-2018 19.42
f3a5912c19c19f1c1bbbb7a47ed9afc6,1598b6d820a0d38b815e6643f972d02f,12-08-2018 19.39
95169e040d35061fb85e797d1c163573,883600bd2142d1bc739a9ee7371d13ec,12-08-2018 19.31
4e6998b16cea0eaa364e4e20c31ea5a5,ebb49c4725b53f20d3b9ee915dc85365,12-08-2018 19.30
408c159bf7f5bb5ee0ee64ca6be81ab3,c72a2535917c69cffe7135677632702a,12-08-2018 19.29
b5ae10bf67afb6e14718789096f22787,f69cf4381400f65b36639b8e1c11092a,12-08-2018 19.28
4ac6060d367c21fb5bf12144a6e8f8d2,f7692196c74198c07989ffaed4402a68,12-08-2018 19.23
376b9827d830477580eaf370e5218e91,0d047fff3a34f9f8e104c46d98f6d6ad,12-08-2018 19.19
e6cc2e902e9f3b9a8c3fd2f60447bfd0,039eebca4d46be9067692e9611a7207a,12-08-2018 19.17
9f7d811e4738ca24d33c0dc98d2cba67,57353df37982fb517dc5b6249de5cbb3,12-08-2018 19.14
aa9c455b2d9888927e1b006b22980c5e,7c6f26d1942cbc6f1d17d56e13285e7b,12-08-2018 19.14
e15b045cc5ef21643887f0a5d22327b7,9fd8a2d7ba5bb7f2653050c7c2b83115,12-08-2018 19.11
c97d02761ac50ebad2f99e2c4b710976,0babcbd58b162c0717951ef799d3a3de,12-08-2018 18.56
e118373a9e97e99fd3876fe78d34f501,7544eef54d4c048f168199ed39b6698b,12-08-2018 18.45
0f6c56738e9a7a30c78b735a231d3f56,a0d8ff17d8ccc85262a9f8e059a03b76,12-08-2018 18.43
ce4efb4625d3d33a367d95cbc27cdef2,1b7f8d3f31d13251841892ac1cd759b6,12-08-2018 18.31
2c113cbb0811cf0b32479bd0bce3379b,078e99036000210bb0d5abb62fdeecee,12-08-2018 18.24
3e264051f522e1ac4d07e648a9080784,05714f8e1d0dd41cfe8b94b23166f793,12-08-2018 18.23
